盗撮,福岡県北九州市戸畑区のバス内,2022/9/12,福岡県警によると、１２日午後３時３０分ごろ、北九州市戸畑区のバス内で女子小学生への盗撮が発生しました。（実行者の特徴：男性、３０代位、赤色Ｔシャツ、黒縁メガネ）
盗撮の疑い,福岡県北九州市若松区頓田,2022/9/12,福岡県警によると、１２日午後５時２０分ごろ、北九州市若松区頓田付近の路上で女性への盗撮の疑いが発生しました。（実行者の特徴：若い男性、水色ワイシャツ、黒色ズボン、マスク）
声かけ,福岡県北九州市若松区東二島５丁目,2022/9/12,福岡県警によると、１２日午後３時ごろ、北九州市若松区東二島５丁目で女児への声かけが発生しました。（実行者の特徴：男性）
下半身露出,福岡県水巻町,2022/9/12,福岡県警によると、１１日午後７時ごろ、水巻町付近の路上で中年男性による下半身露出が発生しました。（実行者の特徴：黒色ジャンパー、白色半袖シャツ、マスク）
盗撮の疑い,福岡県大川市中八院,2022/9/12,福岡県警によると、１２日午前７時３０分ごろ、大川市中八院の路上で小学生への盗撮の疑いが発生しました。（実行者の特徴：中年男性、頭髪薄め、一眼カメラにタオル被せる、白色軽トラック）
つきまとい,福岡県飯塚市横田,2022/9/12,福岡県警によると、１１日午後５時ごろ、飯塚市横田付近の路上で女性へのつきまといが発生しました。（実行者の特徴：年配男性、小柄、黒色ジャージ、白色帽子）
卑わいな声かけ,福岡県福岡市城南区金山団地,2022/9/12,福岡県警によると、１１日夜、福岡市城南区金山団地付近で女性への卑わいな声かけが発生しました。（実行者の特徴：若い男性、１０代位、小柄、白色と黒色ボーダー柄半袖、半ズボン）
つきまとい,福岡県香春町,2022/9/12,福岡県警によると、９日午後８時３０分ごろ、香春町の路上で女子高校生へのつきまといが発生しました。（実行者の特徴：中年男性、小太り、ボーダー柄Ｔシャツ、白色系ズボン）
スカートめくり,福岡県福岡市博多区千代６丁目,2022/9/11,福岡県警によると、９日午前４時ごろ、福岡市博多区千代６丁目付近の路上で女性へのスカートめくりが発生しました。（実行者の特徴：男性、２０～３０歳、黒色半袖シャツ、黒色ズボン）
不審な接触,福岡県北九州市戸畑区のバス内,2022/9/10,福岡県警によると、７日午後５時ごろ、北九州市戸畑区のバス内で女子中学生への不審な接触が発生しました。（実行者の特徴：年配男性、小柄、ボサボサ頭、マスク、緑色リュックサック）
風呂場盗撮,福岡県久留米市上津町,2022/9/10,福岡県警によると、９日午後７時４５分ごろ、久留米市上津町の住宅で女性への風呂場盗撮が発生しました。（実行者の特徴：男性）
下半身露出,福岡県久留米市御井町,2022/9/10,福岡県警によると、９日午後１０時５０分ごろ、久留米市御井町付近の路上で女性への下半身露出が発生しました。（実行者の特徴：若い男性、Ｔシャツ）
声かけ,福岡県福岡市博多区寿町,2022/9/10,福岡県警によると、９日午後８時ごろ、福岡市博多区寿町付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：男性、３０歳位、身長高め）
つきまとい,福岡県大野城市南ケ丘５丁目,2022/9/10,福岡県警によると、９日午後５時ごろ、大野城市南ケ丘５丁目の路上で女子小学生へのつきまといが発生しました。（実行者の特徴：男性、２０～３０代、白色長袖シャツ、紺色スラックス、ネクタイ、白色自動車）
声かけ,福岡県岡垣町中央台,2022/9/10,遠賀町によると、８日午後６時４０分ごろ、岡垣町中央台付近で男子児童への声かけが発生しました。（実行者の特徴：男性、黒色の服、黒色帽子）
声かけ,福岡県福岡市博多区住吉４丁目,2022/9/9,福岡県警によると、９日午後３時ごろ、福岡市博多区住吉４丁目の路上で女子小学生への声かけが発生しました。（実行者の特徴：年配男性、白色長袖Ｔシャツ、自転車）
声かけ,福岡県朝倉市甘木,2022/9/9,福岡県警によると、９日午後４時ごろ、朝倉市甘木の路上で男子小学生への声かけが発生しました。（実行者の特徴：男性、２０～３０歳、茶色と白色ボーダー柄半袖シャツ）
声かけ,福岡県嘉麻市平,2022/9/9,嘉麻市によると、９日午後４時２０分ごろ、嘉麻市平の公園で男子児童への声かけが発生しました。（実行者の特徴：若い男性、２人組、金髪、小太り、黒色系服装、白色軽自動車）
声かけ,福岡県福岡市博多区美野島３丁目,2022/9/9,福岡県警によると、９日午後１時ごろ、福岡市博多区美野島３丁目付近の路上で女子中学生への声かけが発生しました。（実行者の特徴：男性、５０歳位）
のぞき,福岡県那珂川市松木１丁目,2022/9/9,福岡県警によると、８日午後４時３０分ごろ、那珂川市松木１丁目付近の住宅で中年男性によるのぞきが発生しました。（実行者の特徴：黒色自転車）
つきまとい,福岡県飯塚市綱分,2022/9/9,福岡県警によると、８日午前７時ごろ、飯塚市綱分の路上で男子小学生へのつきまといが発生しました。（実行者の特徴：中年男性、灰色Ｔシャツ、半ズボン、野球帽）
声かけ,福岡県北九州市八幡西区永犬丸５丁目,2022/9/9,福岡県警によると、８日午前８時ごろ、北九州市八幡西区永犬丸５丁目付近の路上で女子中学生への声かけが発生しました。（実行者の特徴：若い男性、長髪、身長高め、ピンク色半袖）
下半身露出,福岡県大牟田市中白川町１丁目,2022/9/9,福岡県警によると、８日午後８時ごろ、大牟田市中白川町１丁目の路上で女性への下半身露出が発生しました。（実行者の特徴：中年男性、ボサボサ頭、ベージュ色スウェット、デニムハーフパンツ、黒色系スポーツ自転車）
声かけ類似行為,福岡県太宰府市五条２丁目,2022/9/8,福岡県警によると、８日午後４時ごろ、太宰府市五条２丁目付近の路上で児童への声かけ類似行為が発生しました。（実行者の特徴：男性、２０～３０代、丸顔、灰色上着、白色自動車）
声かけ,福岡県糸島市前原南１丁目,2022/9/8,福岡県警によると、２日午後４時ごろ、糸島市前原南１丁目付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：男性、黒色系服装、サングラス、マスク、黒色帽子）
風呂場のぞき,福岡県那珂川市片縄北７丁目,2022/9/8,福岡県警によると、７日午後９時ごろ、那珂川市片縄北７丁目の住宅で女性への風呂場のぞきが発生しました。（実行者の特徴：不明）
下半身露出,福岡県北九州市八幡西区千代５丁目,2022/9/8,福岡県警によると、７日午後７時４５分ごろ、北九州市八幡西区千代５丁目付近の路上で女性への下半身露出が発生しました。（実行者の特徴：男性、黒色系服装）
下半身露出,福岡県筑紫野市針摺中央１丁目,2022/9/8,福岡県警によると、７日午後１１時５０分ごろ、筑紫野市針摺中央１丁目の路上で女性への下半身露出が発生しました。（実行者の特徴：若い男性、白色Ｔシャツ、白色系短パン）
撮影,福岡県福岡市中央区城内,2022/9/7,福岡県警によると、７日午後６時３０分ごろ、福岡市中央区城内付近の公園で女子中学生への撮影が発生しました。（実行者の特徴：若い男性、白色Ｔシャツ、黒色ジャケット、黒色ズボン、ウエストポーチ）
